Up_1	2101.0813175258577	0.015426173687404243	7.253894713009506	0.01090795202212503
Up_2	2098.8430563641664	0.015781941052456144	7.399963507530084	0.011159517538478098
Up_3	2096.209754770992	0.01664958375795784	7.62252784842784	0.011773033579185391
Up_4	2093.170569581533	0.017802666799406952	7.884471313002735	0.012588386417065268
Up_5	2089.6128768996646	0.019157508206996077	8.158219865197744	0.013546403963803865
Up_R	2095.7835150284427	0.038055094313406264	7.663815449433582	0.026909015247703196
Down_1	2118.50616551351	0.013165455616110327	6.201125257046505	0.009309382943562127
Down_2	2118.3706005204212	0.013194974591336306	6.202690759108237	0.009330256011118096
Down_3	2118.1839758578985	0.013580403256771921	6.235682872701955	0.0096027952341113
Down_4	2117.911442036485	0.014098777410932491	6.259666643535492	0.00996934111371008
Down_5	2117.6646959282034	0.015295683613542527	6.3320065959118645	0.010815681606019876
Down_R	2118.127375971304	0.031057968226381724	6.246234425660811	0.021961299942750846
